cutoff,endpoint,positive_trajectory,negative_trajectory,positive_role_score,negative_role_score,positive_node_popularity,negative_node_popularity,role_agnostic_win,typed_structure_win,nested_structure_plus_evidence_win
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> performance metric -> wearable/flexible electronics,textile/yarn/fabric -> triboelectric sensor -> frequency/wavelength signal -> wireless/IoT,0.7770636328,0.7698729314,0.6199517336,0.6201733649,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> performance metric -> wearable/flexible electronics,nanomaterial -> gas/chemical sensor -> resistance/conductivity change -> wireless/IoT,0.7770636328,0.7775807723,0.6199517336,0.6120961387,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> performance metric -> wearable/flexible electronics,Au -> biosensor/electrochemical -> current signal -> environmental monitoring,0.7770636328,0.7780979117,0.6199517336,0.6274133176,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,textile/yarn/fabric -> biosensor/electrochemical -> resistance/conductivity change -> robotics/tactile,0.6682180851,0.6753841608,0.9162234043,0.9172576832,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,PVDF -> strain sensor -> resistance/conductivity change -> HMI,0.6682180851,0.6691046099,0.9162234043,0.9080476753,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,textile/yarn/fabric -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,0.6682180851,0.6573827817,0.9162234043,0.9153861308,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,hydrogel -> piezoelectric sensor -> resistance/conductivity change -> environmental monitoring,0.6682180851,0.6670853034,0.9162234043,0.9050925926,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> biosensor/electrochemical -> resistance/conductivity change -> self-powered/energy storage,Cu/Ni -> electrode -> optical/fluorescence -> motion monitoring,0.6682180851,0.6806048069,0.9162234043,0.9085401891,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> environmental monitoring,ZnO/oxide -> strain sensor -> temperature/thermal signal -> wearable/flexible electronics,0.6606579984,0.6563731284,0.7723108747,0.7724832545,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> environmental monitoring,CNT -> tactile sensor -> optical/fluorescence -> health monitoring,0.6606579984,0.6563731284,0.7723108747,0.7720153664,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> environmental monitoring,hydrogel -> gas/chemical sensor -> capacitance change -> wireless/IoT,0.6606579984,0.6559544917,0.7723108747,0.7698975571,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> environmental monitoring,carbon fiber -> temperature sensor -> voltage output -> wearable/flexible electronics,0.6606579984,0.6581954295,0.7723108747,0.7674349882,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> environmental monitoring,ZnO/oxide -> piezoelectric sensor -> resistance/conductivity change -> wireless/IoT,0.6606579984,0.6611997636,0.7723108747,0.7648000394,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> motion monitoring,nanomaterial -> pressure sensor -> resistance/conductivity change -> motion monitoring,0.940750591,0.9410460993,0.9024330181,0.9017434988,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> motion monitoring,PDMS/Ecoflex -> strain sensor -> voltage output -> robotics/tactile,0.940750591,0.9402580772,0.9024330181,0.9012017336,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> motion monitoring,hydrogel -> resistive sensor -> resistance/conductivity change -> wireless/IoT,0.940750591,0.9415139874,0.9024330181,0.9003644602,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> motion monitoring,MXene -> temperature sensor -> resistance/conductivity change -> wireless/IoT,0.940750591,0.9381895193,0.9024330181,0.9030732861,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> motion monitoring,textile/yarn/fabric -> temperature sensor -> optical/fluorescence -> wearable/flexible electronics,0.940750591,0.9379925138,0.9024330181,0.9038120567,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> wearable/flexible electronics,polymer/elastomer -> electrode -> capacitance change -> wearable/flexible electronics,0.9706461781,0.9695626478,0.918144208,0.9180949567,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> wearable/flexible electronics,MXene -> gas/chemical sensor -> resistance/conductivity change -> environmental monitoring,0.9706461781,0.968035855,0.918144208,0.9200157604,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric -> capacitive sensor -> capacitance change -> wearable/flexible electronics,0.9706461781,0.9754235619,0.918144208,0.9174054374,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> wearable/flexible electronics,Au -> electrode -> capacitance change -> wireless/IoT,0.9706461781,0.9720252167,0.918144208,0.911249015,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> capacitive sensor -> capacitance change -> wearable/flexible electronics,CNT -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.9706461781,0.973749015,0.918144208,0.9236603625,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,0.9995567376,0.9994089835,0.9955181245,0.9952226162,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,CNT -> temperature sensor -> resistance/conductivity change -> motion monitoring,0.9995567376,0.998177699,0.9955181245,0.9957643814,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> health monitoring,0.9995567376,0.9986702128,0.9955181245,0.9963061466,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,PPy/PANI -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9995567376,0.9981284476,0.9955181245,0.9958136328,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,graphene/rGO -> electrode -> capacitance change -> health monitoring,0.9995567376,0.9983747045,0.9955181245,0.9949763593,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> current signal -> wireless/IoT,graphene/rGO -> electrode -> capacitance change -> robotics/tactile,0.9789696612,0.9818754925,0.9518321513,0.9520291568,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> current signal -> wireless/IoT,MXene -> electrode -> current signal -> wearable/flexible electronics,0.9789696612,0.9791666667,0.9518321513,0.9557230102,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> current signal -> wireless/IoT,textile/yarn/fabric -> tactile sensor -> voltage output -> wearable/flexible electronics,0.9789696612,0.9770488574,0.9518321513,0.9550827423,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> current signal -> wireless/IoT,PPy/PANI -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,0.9789696612,0.9751280536,0.9518321513,0.9503299842,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> current signal -> wireless/IoT,carbon black -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9789696612,0.9830575256,0.9518321513,0.9538514578,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Au -> electrode -> capacitance change -> wearable/flexible electronics,0.9979314421,0.9979806935,0.9803486998,0.9821710008,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> physiological signal -> wearable/flexible electronics,0.9979314421,0.9954196217,0.9803486998,0.979856186,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> environmental monitoring,0.9979314421,0.9940898345,0.9803486998,0.9801516942,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,CNT -> wearable/e-skin -> resistance/conductivity change -> health monitoring,0.9979314421,0.993498818,0.9803486998,0.980250197,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW -> pressure sensor -> current signal -> health monitoring,0.9979314421,0.993892829,0.9803486998,0.9815799842,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> pressure sensor -> resistance/conductivity change -> motion monitoring,0.9998522459,0.9999014972,0.9998522459,0.9997537431,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> electrode -> resistance/conductivity change -> motion monitoring,0.9998522459,0.9996552403,0.9998522459,0.9999014972,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> electrode -> resistance/conductivity change -> health monitoring,0.9998522459,0.999605989,0.9998522459,0.9998029945,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,PEDOT:PSS -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9998522459,0.9997537431,0.9998522459,0.9992119779,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,CNT -> strain sensor -> resistance/conductivity change -> environmental monitoring,0.9998522459,0.9995074862,0.9998522459,0.9991627266,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> temperature/thermal signal -> wireless/IoT,liquid metal -> tactile sensor -> resistance/conductivity change -> wearable/flexible electronics,0.8881254925,0.8880516154,0.8004334121,0.8023049645,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> temperature/thermal signal -> wireless/IoT,CNT -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,0.8881254925,0.8937647754,0.8004334121,0.8011229314,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> temperature/thermal signal -> wireless/IoT,nanomaterial -> electrode -> resistance/conductivity change -> wireless/IoT,0.8881254925,0.8917454689,0.8004334121,0.8040780142,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> temperature/thermal signal -> wireless/IoT,Cu/Ni -> tactile sensor -> capacitance change -> health monitoring,0.8881254925,0.8939617809,0.8004334121,0.8019109535,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> temperature/thermal signal -> wireless/IoT,PEDOT:PSS -> temperature sensor -> current signal -> health monitoring,0.8881254925,0.8884456265,0.8004334121,0.8088061466,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> HMI,MXene -> electrode -> current signal -> wearable/flexible electronics,0.9786741529,0.9791666667,0.9526201734,0.9557230102,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> HMI,graphene/rGO -> electrode -> capacitance change -> robotics/tactile,0.9786741529,0.9818754925,0.9526201734,0.9520291568,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> HMI,textile/yarn/fabric -> tactile sensor -> voltage output -> wearable/flexible electronics,0.9786741529,0.9770488574,0.9526201734,0.9550827423,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> HMI,ZnO/oxide -> electrode -> resistance/conductivity change -> environmental monitoring,0.9786741529,0.9749310481,0.9526201734,0.9539007092,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> HMI,hydrogel -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,0.9786741529,0.975571316,0.9526201734,0.9547379827,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,CNT -> temperature sensor -> resistance/conductivity change -> environmental monitoring,0.9918735225,0.9923660362,0.9777876281,0.9767533491,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,textile/yarn/fabric -> strain sensor -> mechanical deformation -> motion monitoring,0.9918735225,0.99285855,0.9777876281,0.9783786446,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,Au -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9918735225,0.9907899921,0.9777876281,0.9798069346,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,PET/PI/PVA -> pressure sensor -> resistance/conductivity change -> health monitoring,0.9918735225,0.989607959,0.9777876281,0.9762608353,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,graphene/rGO -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,0.9918735225,0.9893124507,0.9777876281,0.979215918,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,PEDOT:PSS -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,0.966213554,0.9673463357,0.9730102443,0.9736997636,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,PDMS/Ecoflex -> triboelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,0.966213554,0.9658441686,0.9730102443,0.974537037,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,MXene -> strain sensor -> current signal -> wearable/flexible electronics,0.966213554,0.9672478329,0.9730102443,0.9716804571,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,hydrogel -> electrode -> resistance/conductivity change -> robotics/tactile,0.966213554,0.9654747833,0.9730102443,0.9747340426,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,Au -> electrode -> resistance/conductivity change -> HMI,0.966213554,0.966607565,0.9730102443,0.9707939322,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> current signal -> wireless/IoT,PDMS/Ecoflex -> tactile sensor -> voltage output -> wearable/flexible electronics,0.9225522065,0.9226260835,0.8558904649,0.8553979511,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> current signal -> wireless/IoT,Ag/AgNW -> electrode -> frequency/wavelength signal -> wireless/IoT,0.9225522065,0.9231185973,0.8558904649,0.8549546887,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> current signal -> wireless/IoT,ZnO/oxide -> pressure sensor -> current signal -> health monitoring,0.9225522065,0.925679669,0.8558904649,0.8562598503,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> current signal -> wireless/IoT,PVDF -> pressure sensor -> current signal -> wearable/flexible electronics,0.9225522065,0.9230200946,0.8558904649,0.8517533491,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> current signal -> wireless/IoT,MXene -> electrode -> voltage output -> self-powered/energy storage,0.9225522065,0.9175531915,0.8558904649,0.8561367218,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> temperature/thermal signal -> wireless/IoT,cellulose/cotton/silk -> gas/chemical sensor -> mechanical deformation -> wearable/flexible electronics,0.7278122537,0.7251280536,0.6059889677,0.606284476,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> temperature/thermal signal -> wireless/IoT,Au -> fiber sensor -> current signal -> health monitoring,0.7278122537,0.7253743105,0.6059889677,0.6053979511,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> temperature/thermal signal -> wireless/IoT,liquid metal -> strain sensor -> capacitance change -> robotics/tactile,0.7278122537,0.7248079196,0.6059889677,0.606678487,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> temperature/thermal signal -> wireless/IoT,PMMA/PLA -> electrode -> capacitance change -> health monitoring,0.7278122537,0.7296099291,0.6059889677,0.6035263987,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> gas/chemical sensor -> temperature/thermal signal -> wireless/IoT,graphene/rGO -> wearable/e-skin -> resistance/conductivity change -> rehabilitation,0.7278122537,0.7278122537,0.6059889677,0.6005959417,0.5,0.0,0.0
2021,validated_closure,Ag/AgNW -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,PPy/PANI -> electrode -> resistance/conductivity change -> motion monitoring,0.9939420804,0.9935480693,0.9896818361,0.9892878251,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> wearable/e-skin -> resistance/conductivity change -> wearable/flexible electronics,0.9939420804,0.9947301024,0.9896818361,0.9893863278,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,CNT -> electrode -> resistance/conductivity change -> self-powered/energy storage,0.9939420804,0.99428684,0.9896818361,0.9908884949,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,cellulose/cotton/silk -> strain sensor -> resistance/conductivity change -> health monitoring,0.9939420804,0.9934003152,0.9896818361,0.9907407407,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,CNT -> electrode -> capacitance change -> motion monitoring,0.9939420804,0.9937450749,0.9896818361,0.9916272656,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pH sensor -> chemical signal -> wearable/flexible electronics,textile/yarn/fabric -> optical sensor -> frequency/wavelength signal -> wireless/IoT,0.8036347518,0.8025265957,0.4428684003,0.44606974,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pH sensor -> chemical signal -> wearable/flexible electronics,PDMS/Ecoflex -> capacitive sensor -> capacitance change -> robotics/tactile,0.8036347518,0.8076487392,0.4428684003,0.4456757289,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pH sensor -> chemical signal -> wearable/flexible electronics,MoS2/TMD -> piezoelectric sensor -> voltage output -> wearable/flexible electronics,0.8036347518,0.807427108,0.4428684003,0.4348404255,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pH sensor -> chemical signal -> wearable/flexible electronics,graphene/rGO -> biosensor/electrochemical -> optical/fluorescence -> sweat/biomarker monitoring,0.8036347518,0.8124507486,0.4428684003,0.4467838849,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pH sensor -> chemical signal -> wearable/flexible electronics,nanomaterial -> electrode -> capacitance change -> self-powered/energy storage,0.8036347518,0.8104068164,0.4428684003,0.4349389283,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW -> triboelectric sensor -> resistance/conductivity change -> health monitoring,0.9870468873,0.9858648542,0.9941883373,0.9941390859,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> pressure sensor -> resistance/conductivity change -> environmental monitoring,0.9870468873,0.987391647,0.9941883373,0.9953703704,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> strain sensor -> current signal -> motion monitoring,0.9870468873,0.9857171001,0.9941883373,0.9946315997,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> capacitance change -> motion monitoring,0.9870468873,0.9882781718,0.9941883373,0.9935480693,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> resistance/conductivity change -> self-powered/energy storage,0.9870468873,0.986357368,0.9941883373,0.9929570528,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> voltage output -> motion monitoring,MXene -> pressure sensor -> voltage output -> health monitoring,0.9876871552,0.9872931442,0.9545902285,0.9563632782,1.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> voltage output -> motion monitoring,CNT -> electrode -> voltage output -> self-powered/energy storage,0.9876871552,0.9861111111,0.9545902285,0.9523739165,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> voltage output -> motion monitoring,CNT -> resistive sensor -> resistance/conductivity change -> environmental monitoring,0.9876871552,0.9879334121,0.9545902285,0.9589243499,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> voltage output -> motion monitoring,carbon black -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9876871552,0.9830575256,0.9545902285,0.9538514578,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> piezoelectric sensor -> voltage output -> motion monitoring,Ag/AgNW -> tactile sensor -> voltage output -> wearable/flexible electronics,0.9876871552,0.9824172577,0.9545902285,0.9553782506,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> health monitoring,CNT -> electrode -> current signal -> health monitoring,0.9910855004,0.9912825059,0.9872438928,0.9865543735,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> health monitoring,CNT -> strain sensor -> resistance/conductivity change -> portable electronics,0.9910855004,0.9902974783,0.9872438928,0.9868252561,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> health monitoring,textile/yarn/fabric -> pressure sensor -> capacitance change -> motion monitoring,0.9910855004,0.9909377463,0.9872438928,0.9883274232,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> health monitoring,TPU/PU -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9910855004,0.9918242711,0.9872438928,0.9882781718,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> health monitoring,ZnO/oxide -> electrode -> resistance/conductivity change -> health monitoring,0.9910855004,0.9896572104,0.9872438928,0.9877364066,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> wireless/IoT,PDMS/Ecoflex -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9627167061,0.9623473207,0.9466115051,0.9467100079,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> wireless/IoT,Ag/AgNW -> triboelectric sensor -> current signal -> wearable/flexible electronics,0.9627167061,0.9632584712,0.9466115051,0.9465130024,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> wireless/IoT,PET/PI/PVA -> electrode -> resistance/conductivity change -> environmental monitoring,0.9627167061,0.9630614657,0.9466115051,0.9480397951,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> wireless/IoT,Au -> gas/chemical sensor -> resistance/conductivity change -> wireless/IoT,0.9627167061,0.9628152088,0.9466115051,0.9437549251,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> capacitance change -> wireless/IoT,PPy/PANI -> electrode -> resistance/conductivity change -> wireless/IoT,0.9627167061,0.9642927502,0.9466115051,0.9484091805,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> mechanical deformation -> motion monitoring,PPy/PANI -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,0.9733550039,0.9751280536,0.9501576044,0.9503299842,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> mechanical deformation -> motion monitoring,CNT -> pressure sensor -> mechanical deformation -> wearable/flexible electronics,0.9733550039,0.9733057526,0.9501576044,0.9526694247,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> mechanical deformation -> motion monitoring,ZnO/oxide -> electrode -> resistance/conductivity change -> environmental monitoring,0.9733550039,0.9749310481,0.9501576044,0.9539007092,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> mechanical deformation -> motion monitoring,hydrogel -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,0.9733550039,0.975571316,0.9501576044,0.9547379827,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> mechanical deformation -> motion monitoring,PEDOT:PSS -> electrode -> resistance/conductivity change -> self-powered/energy storage,0.9733550039,0.9669523247,0.9501576044,0.9509456265,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> physiological signal -> wireless/IoT,PET/PI/PVA -> pressure sensor -> resistance/conductivity change -> robotics/tactile,0.9189322301,0.9188829787,0.8714046493,0.8731284476,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> physiological signal -> wireless/IoT,liquid metal -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,0.9189322301,0.9189814815,0.8714046493,0.8739164697,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> physiological signal -> wireless/IoT,ionogel/ionic liquid -> pressure sensor -> capacitance change -> wearable/flexible electronics,0.9189322301,0.9231678487,0.8714046493,0.872463554,0.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> physiological signal -> wireless/IoT,TPU/PU -> pressure sensor -> voltage output -> motion monitoring,0.9189322301,0.9215918046,0.8714046493,0.8686958235,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> physiological signal -> wireless/IoT,silicone/elastomer -> tactile sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9189322301,0.9165927896,0.8714046493,0.8747537431,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> rehabilitation,Ag/AgNW -> temperature sensor -> current signal -> wireless/IoT,0.9050433412,0.9056343578,0.8466312057,0.8456954295,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> rehabilitation,Ag/AgNW -> triboelectric sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.9050433412,0.9079491726,0.8466312057,0.8429866036,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> rehabilitation,liquid metal -> strain sensor -> resistance/conductivity change -> HMI,0.9050433412,0.904501576,0.8466312057,0.8404747833,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> rehabilitation,Au -> temperature sensor -> resistance/conductivity change -> portable electronics,0.9050433412,0.9054866036,0.8466312057,0.8390218676,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> rehabilitation,CNT -> piezoelectric sensor -> voltage output -> wireless/IoT,0.9050433412,0.9016942474,0.8466312057,0.8418045705,1.0,0.0,1.0
