cutoff,method,rank,trajectory,material,sensor,signal,system,ranking_score,closed_in_future,validated_closure
2021,role_agnostic,24,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,0.9988672183,0,0
2021,role_agnostic,25,CNT -> strain sensor -> voltage output -> motion monitoring,CNT,strain sensor,voltage output,motion monitoring,0.9988179669,1,0
2021,role_agnostic,26,Ag/AgNW -> strain sensor -> voltage output -> motion monitoring,Ag/AgNW,strain sensor,voltage output,motion monitoring,0.9987687155,0,0
2021,role_agnostic,27,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> health monitoring,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,health monitoring,0.9987194641,0,0
2021,role_agnostic,28,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,health monitoring,0.9986702128,0,0
2021,role_agnostic,29,graphene/rGO -> pressure sensor -> capacitance change -> health monitoring,graphene/rGO,pressure sensor,capacitance change,health monitoring,0.9986209614,1,1
2021,role_agnostic,30,ZnO/oxide -> strain sensor -> resistance/conductivity change -> health monitoring,ZnO/oxide,strain sensor,resistance/conductivity change,health monitoring,0.99857171,0,0
2021,role_agnostic,31,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,health monitoring,0.9985224586,0,0
2021,role_agnostic,32,hydrogel -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.9984732072,0,0
2021,role_agnostic,33,graphene/rGO -> strain sensor -> voltage output -> motion monitoring,graphene/rGO,strain sensor,voltage output,motion monitoring,0.9984239559,0,0
2021,role_agnostic,34,graphene/rGO -> electrode -> capacitance change -> health monitoring,graphene/rGO,electrode,capacitance change,health monitoring,0.9983747045,0,0
2021,role_agnostic,35,hydrogel -> electrode -> resistance/conductivity change -> health monitoring,hydrogel,electrode,resistance/conductivity change,health monitoring,0.9983254531,0,0
2021,role_agnostic,36,textile/yarn/fabric -> strain sensor -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric,strain sensor,resistance/conductivity change,environmental monitoring,0.9982762017,0,0
2021,role_agnostic,37,graphene/rGO -> temperature sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,environmental monitoring,0.9982269504,1,1
2021,role_agnostic,38,CNT -> temperature sensor -> resistance/conductivity change -> motion monitoring,CNT,temperature sensor,resistance/conductivity change,motion monitoring,0.998177699,0,0
2021,role_agnostic,39,PPy/PANI -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,PPy/PANI,strain sensor,resistance/conductivity change,wearable/flexible electronics,0.9981284476,0,0
2021,role_agnostic,40,Cu/Ni -> electrode -> resistance/conductivity change -> health monitoring,Cu/Ni,electrode,resistance/conductivity change,health monitoring,0.9980791962,0,0
2021,role_agnostic,41,MXene -> electrode -> resistance/conductivity change -> wearable/flexible electronics,MXene,electrode,resistance/conductivity change,wearable/flexible electronics,0.9980299448,1,1
2021,role_agnostic,42,Au -> electrode -> capacitance change -> wearable/flexible electronics,Au,electrode,capacitance change,wearable/flexible electronics,0.9979806935,0,0
2021,role_agnostic,43,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,0.9979314421,1,1
2021,role_agnostic,44,Au -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,Au,temperature sensor,resistance/conductivity change,wearable/flexible electronics,0.9978821907,0,0
2021,role_agnostic,45,CNT -> resistive sensor -> resistance/conductivity change -> motion monitoring,CNT,resistive sensor,resistance/conductivity change,motion monitoring,0.9978329393,1,0
2021,role_agnostic,46,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,0.9977836879,1,1
2021,role_agnostic,47,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,0.9977344366,0,0
2021,role_agnostic,48,CNT -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,CNT,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9976851852,0,0
2021,role_agnostic,49,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,0.9976359338,1,1
2021,role_agnostic,50,Ag/AgNW -> electrode -> resistance/conductivity change -> environmental monitoring,Ag/AgNW,electrode,resistance/conductivity change,environmental monitoring,0.9975866824,0,0
2021,role_agnostic,51,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,0.997537431,0,0
2021,role_agnostic,52,graphene/rGO -> strain sensor -> current signal -> health monitoring,graphene/rGO,strain sensor,current signal,health monitoring,0.9974881797,0,0
2021,role_agnostic,53,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.9974389283,0,0
2021,role_agnostic,54,PEDOT:PSS -> pressure sensor -> resistance/conductivity change -> motion monitoring,PEDOT:PSS,pressure sensor,resistance/conductivity change,motion monitoring,0.9973896769,0,0
2021,role_agnostic,55,Cu/Ni -> electrode -> resistance/conductivity change -> motion monitoring,Cu/Ni,electrode,resistance/conductivity change,motion monitoring,0.9973404255,0,0
2021,role_agnostic,56,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,motion monitoring,0.9972911742,0,0
2021,role_agnostic,57,Ag/AgNW -> electrode -> voltage output -> motion monitoring,Ag/AgNW,electrode,voltage output,motion monitoring,0.9972419228,0,0
2021,role_agnostic,58,hydrogel -> strain sensor -> resistance/conductivity change -> wireless/IoT,hydrogel,strain sensor,resistance/conductivity change,wireless/IoT,0.9971926714,0,0
2021,role_agnostic,59,Ag/AgNW -> wearable/e-skin -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW,wearable/e-skin,resistance/conductivity change,wearable/flexible electronics,0.99714342,1,1
2021,role_agnostic,60,textile/yarn/fabric -> strain sensor -> voltage output -> motion monitoring,textile/yarn/fabric,strain sensor,voltage output,motion monitoring,0.9970941686,0,0
2021,role_agnostic,61,CNT -> pressure sensor -> capacitance change -> health monitoring,CNT,pressure sensor,capacitance change,health monitoring,0.9970449173,1,1
2021,role_agnostic,62,TPU/PU -> strain sensor -> resistance/conductivity change -> health monitoring,TPU/PU,strain sensor,resistance/conductivity change,health monitoring,0.9969956659,1,1
2021,role_agnostic,63,CNT -> electrode -> resistance/conductivity change -> wireless/IoT,CNT,electrode,resistance/conductivity change,wireless/IoT,0.9969464145,0,0
2021,role_agnostic,64,textile/yarn/fabric -> electrode -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric,electrode,resistance/conductivity change,wireless/IoT,0.9968971631,0,0
2021,role_agnostic,65,graphene/rGO -> electrode -> capacitance change -> motion monitoring,graphene/rGO,electrode,capacitance change,motion monitoring,0.9968479117,1,0
2021,role_agnostic,66,textile/yarn/fabric -> resistive sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,resistive sensor,resistance/conductivity change,health monitoring,0.9967986604,1,1
2021,role_agnostic,67,graphene/rGO -> tactile sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO,tactile sensor,resistance/conductivity change,wearable/flexible electronics,0.996749409,0,0
2021,role_agnostic,68,CNT -> strain sensor -> capacitance change -> wearable/flexible electronics,CNT,strain sensor,capacitance change,wearable/flexible electronics,0.9967001576,0,0
2021,role_agnostic,69,CNT -> strain sensor -> capacitance change -> motion monitoring,CNT,strain sensor,capacitance change,motion monitoring,0.9966509062,1,1
2021,role_agnostic,70,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,0.9966016548,1,1
2021,role_agnostic,71,PDMS/Ecoflex -> electrode -> resistance/conductivity change -> wearable/flexible electronics,PDMS/Ecoflex,electrode,resistance/conductivity change,wearable/flexible electronics,0.9965524035,0,0
2021,role_agnostic,72,graphene/rGO -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO,pressure sensor,resistance/conductivity change,robotics/tactile,0.9965031521,0,0
2021,role_agnostic,73,CNT -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,CNT,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9964539007,0,0
2021,role_agnostic,74,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,0.9964046493,0,0
2021,role_agnostic,75,graphene/rGO -> strain sensor -> capacitance change -> motion monitoring,graphene/rGO,strain sensor,capacitance change,motion monitoring,0.996355398,0,0
2021,role_agnostic,76,graphene/rGO -> pressure sensor -> capacitance change -> motion monitoring,graphene/rGO,pressure sensor,capacitance change,motion monitoring,0.9963061466,1,1
2021,role_agnostic,77,graphene/rGO -> strain sensor -> capacitance change -> wearable/flexible electronics,graphene/rGO,strain sensor,capacitance change,wearable/flexible electronics,0.9962568952,0,0
2021,role_agnostic,78,graphene/rGO -> strain sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,strain sensor,voltage output,wearable/flexible electronics,0.9962076438,0,0
2021,role_agnostic,79,graphene/rGO -> strain sensor -> current signal -> wearable/flexible electronics,graphene/rGO,strain sensor,current signal,wearable/flexible electronics,0.9961583924,0,0
2021,role_agnostic,80,PPy/PANI -> pressure sensor -> resistance/conductivity change -> health monitoring,PPy/PANI,pressure sensor,resistance/conductivity change,health monitoring,0.9961091411,1,1
2021,role_agnostic,81,textile/yarn/fabric -> pressure sensor -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric,pressure sensor,capacitance change,wearable/flexible electronics,0.9960598897,1,0
2021,role_agnostic,82,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,motion monitoring,0.9960106383,0,0
2021,role_agnostic,83,graphene/rGO -> pressure sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,pressure sensor,resistance/conductivity change,environmental monitoring,0.9959613869,0,0
2021,role_agnostic,84,Cu/Ni -> electrode -> voltage output -> wearable/flexible electronics,Cu/Ni,electrode,voltage output,wearable/flexible electronics,0.9959121355,0,0
2021,role_agnostic,85,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9958628842,0,0
2021,role_agnostic,86,Ag/AgNW -> pressure sensor -> voltage output -> wearable/flexible electronics,Ag/AgNW,pressure sensor,voltage output,wearable/flexible electronics,0.9958136328,0,0
2021,role_agnostic,87,graphene/rGO -> strain sensor -> voltage output -> health monitoring,graphene/rGO,strain sensor,voltage output,health monitoring,0.9957643814,0,0
2021,role_agnostic,88,graphene/rGO -> strain sensor -> current signal -> motion monitoring,graphene/rGO,strain sensor,current signal,motion monitoring,0.99571513,0,0
2021,role_agnostic,89,PET/PI/PVA -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,PET/PI/PVA,strain sensor,resistance/conductivity change,wearable/flexible electronics,0.9956658786,0,0
2021,role_agnostic,90,textile/yarn/fabric -> pressure sensor -> voltage output -> health monitoring,textile/yarn/fabric,pressure sensor,voltage output,health monitoring,0.9956166273,0,0
2021,role_agnostic,91,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9955673759,0,0
2021,role_agnostic,92,graphene/rGO -> strain sensor -> resistance/conductivity change -> self-powered/energy storage,graphene/rGO,strain sensor,resistance/conductivity change,self-powered/energy storage,0.9955181245,0,0
2021,role_agnostic,93,hydrogel -> temperature sensor -> resistance/conductivity change -> health monitoring,hydrogel,temperature sensor,resistance/conductivity change,health monitoring,0.9954688731,1,1
2021,role_agnostic,94,textile/yarn/fabric -> electrode -> physiological signal -> wearable/flexible electronics,textile/yarn/fabric,electrode,physiological signal,wearable/flexible electronics,0.9954196217,0,0
2021,role_agnostic,95,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9953703704,0,0
2021,role_agnostic,96,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel,temperature sensor,resistance/conductivity change,wearable/flexible electronics,0.995321119,1,1
2021,role_agnostic,97,MXene -> electrode -> resistance/conductivity change -> health monitoring,MXene,electrode,resistance/conductivity change,health monitoring,0.9952718676,0,0
2021,role_agnostic,98,polymer/elastomer -> strain sensor -> resistance/conductivity change -> motion monitoring,polymer/elastomer,strain sensor,resistance/conductivity change,motion monitoring,0.9952226162,0,0
2021,role_agnostic,99,Cu/Ni -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,Cu/Ni,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.9951733649,1,1
2021,role_agnostic,100,Ag/AgNW -> strain sensor -> voltage output -> health monitoring,Ag/AgNW,strain sensor,voltage output,health monitoring,0.9951241135,0,0
2021,typed_structure,1,graphene/rGO -> electrode -> resistance/conductivity change -> health monitoring,graphene/rGO,electrode,resistance/conductivity change,health monitoring,0.9843552995,1,1
2021,typed_structure,2,CNT -> electrode -> resistance/conductivity change -> wearable/flexible electronics,CNT,electrode,resistance/conductivity change,wearable/flexible electronics,0.983695331,1,1
2021,typed_structure,3,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW,electrode,resistance/conductivity change,health monitoring,0.9831818854,1,1
2021,typed_structure,4,textile/yarn/fabric -> pressure sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,pressure sensor,resistance/conductivity change,motion monitoring,0.9829393223,0,0
2021,typed_structure,5,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9818890367,1,0
2021,typed_structure,6,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,Ag/AgNW,electrode,capacitance change,wearable/flexible electronics,0.9810431442,1,1
2021,typed_structure,7,textile/yarn/fabric -> electrode -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,electrode,resistance/conductivity change,health monitoring,0.9810234437,0,0
2021,typed_structure,8,textile/yarn/fabric -> electrode -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,electrode,resistance/conductivity change,motion monitoring,0.9808793833,0,0
2021,typed_structure,9,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,wearable/flexible electronics,0.9794720252,0,0
2021,typed_structure,10,Cu/Ni -> electrode -> resistance/conductivity change -> wearable/flexible electronics,Cu/Ni,electrode,resistance/conductivity change,wearable/flexible electronics,0.979302108,0,0
2021,typed_structure,11,textile/yarn/fabric -> strain sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric,strain sensor,resistance/conductivity change,wireless/IoT,0.9787504925,1,1
2021,typed_structure,12,graphene/rGO -> strain sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,strain sensor,resistance/conductivity change,environmental monitoring,0.9782973798,1,1
2021,typed_structure,13,graphene/rGO -> electrode -> capacitance change -> health monitoring,graphene/rGO,electrode,capacitance change,health monitoring,0.9782653664,0,0
2021,typed_structure,14,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,health monitoring,0.9782074961,0,0
2021,typed_structure,15,textile/yarn/fabric -> electrode -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric,electrode,capacitance change,wearable/flexible electronics,0.977973552,1,1
2021,typed_structure,16,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,0.9778590425,1,1
2021,typed_structure,17,graphene/rGO -> resistive sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,resistive sensor,resistance/conductivity change,motion monitoring,0.9775426025,1,1
2021,typed_structure,18,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,0.9774773444,1,1
2021,typed_structure,19,graphene/rGO -> strain sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO,strain sensor,resistance/conductivity change,wireless/IoT,0.9774207053,1,1
2021,typed_structure,20,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,wearable/flexible electronics,0.97736776,0,0
2021,typed_structure,21,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,0.9773640662,0,0
2021,typed_structure,22,Ag/AgNW -> electrode -> voltage output -> motion monitoring,Ag/AgNW,electrode,voltage output,motion monitoring,0.9772889578,0,0
2021,typed_structure,23,graphene/rGO -> pressure sensor -> capacitance change -> health monitoring,graphene/rGO,pressure sensor,capacitance change,health monitoring,0.9770821021,1,1
2021,typed_structure,24,Au -> electrode -> capacitance change -> wearable/flexible electronics,Au,electrode,capacitance change,wearable/flexible electronics,0.9770353132,0,0
2021,typed_structure,25,Au -> electrode -> resistance/conductivity change -> health monitoring,Au,electrode,resistance/conductivity change,health monitoring,0.9770279256,0,0
2021,typed_structure,26,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,health monitoring,0.9768370764,0,0
2021,typed_structure,27,CNT -> electrode -> resistance/conductivity change -> wireless/IoT,CNT,electrode,resistance/conductivity change,wireless/IoT,0.9766979413,0,0
2021,typed_structure,28,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,CNT,strain sensor,resistance/conductivity change,robotics/tactile,0.9764664598,0,0
2021,typed_structure,29,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> health monitoring,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,health monitoring,0.9764492219,0,0
2021,typed_structure,30,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,0.9763728822,0,0
2021,typed_structure,31,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> motion monitoring,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,motion monitoring,0.9760872242,1,1
2021,typed_structure,32,MXene -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,MXene,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.9759850276,1,1
2021,typed_structure,33,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,0.9759677896,1,1
2021,typed_structure,34,textile/yarn/fabric -> electrode -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric,electrode,resistance/conductivity change,wireless/IoT,0.9759345449,0,0
2021,typed_structure,35,graphene/rGO -> electrode -> capacitance change -> motion monitoring,graphene/rGO,electrode,capacitance change,motion monitoring,0.9759062254,1,0
2021,typed_structure,36,textile/yarn/fabric -> pressure sensor -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric,pressure sensor,capacitance change,wearable/flexible electronics,0.9758877561,1,0
2021,typed_structure,37,graphene/rGO -> temperature sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,environmental monitoring,0.9757338455,1,1
2021,typed_structure,38,PEDOT:PSS -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,PEDOT:PSS,strain sensor,resistance/conductivity change,wearable/flexible electronics,0.9755860914,0,0
2021,typed_structure,39,graphene/rGO -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO,pressure sensor,resistance/conductivity change,robotics/tactile,0.9755823976,0,0
2021,typed_structure,40,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,0.9753275217,0,0
2021,typed_structure,41,hydrogel -> electrode -> resistance/conductivity change -> motion monitoring,hydrogel,electrode,resistance/conductivity change,motion monitoring,0.975116972,0,0
2021,typed_structure,42,Au -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,Au,temperature sensor,resistance/conductivity change,wearable/flexible electronics,0.9749901497,0,0
2021,typed_structure,43,Cu/Ni -> electrode -> voltage output -> wearable/flexible electronics,Cu/Ni,electrode,voltage output,wearable/flexible electronics,0.9748362392,0,0
2021,typed_structure,44,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,0.9746207644,1,1
2021,typed_structure,45,graphene/rGO -> pressure sensor -> capacitance change -> motion monitoring,graphene/rGO,pressure sensor,capacitance change,motion monitoring,0.9744767041,1,1
2021,typed_structure,46,hydrogel -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.97446316,0,0
2021,typed_structure,47,CNT -> electrode -> voltage output -> motion monitoring,CNT,electrode,voltage output,motion monitoring,0.9742846237,1,1
2021,typed_structure,48,CNT -> pressure sensor -> capacitance change -> health monitoring,CNT,pressure sensor,capacitance change,health monitoring,0.9739940406,1,1
2021,typed_structure,49,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,CNT,pressure sensor,voltage output,wearable/flexible electronics,0.9738758373,0,0
2021,typed_structure,50,Cu/Ni -> electrode -> resistance/conductivity change -> health monitoring,Cu/Ni,electrode,resistance/conductivity change,health monitoring,0.9738672183,0,0
2021,typed_structure,51,hydrogel -> electrode -> resistance/conductivity change -> health monitoring,hydrogel,electrode,resistance/conductivity change,health monitoring,0.9733451537,0,0
2021,typed_structure,52,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,0.9733316095,0,0
2021,typed_structure,53,textile/yarn/fabric -> pressure sensor -> capacitance change -> health monitoring,textile/yarn/fabric,pressure sensor,capacitance change,health monitoring,0.9728674153,0,0
2021,typed_structure,54,Ag/AgNW -> pressure sensor -> voltage output -> wearable/flexible electronics,Ag/AgNW,pressure sensor,voltage output,wearable/flexible electronics,0.9728280142,0,0
2021,typed_structure,55,CNT -> strain sensor -> voltage output -> motion monitoring,CNT,strain sensor,voltage output,motion monitoring,0.9728218577,1,0
2021,typed_structure,56,CNT -> temperature sensor -> resistance/conductivity change -> motion monitoring,CNT,temperature sensor,resistance/conductivity change,motion monitoring,0.9727048857,0,0
2021,typed_structure,57,Ag/AgNW -> electrode -> resistance/conductivity change -> environmental monitoring,Ag/AgNW,electrode,resistance/conductivity change,environmental monitoring,0.9726347025,0,0
2021,typed_structure,58,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,temperature sensor,resistance/conductivity change,motion monitoring,0.9726014579,0,0
2021,typed_structure,59,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9722973306,0,0
2021,typed_structure,60,textile/yarn/fabric -> pressure sensor -> current signal -> health monitoring,textile/yarn/fabric,pressure sensor,current signal,health monitoring,0.9720917061,1,1
2021,typed_structure,61,CNT -> electrode -> capacitance change -> motion monitoring,CNT,electrode,capacitance change,motion monitoring,0.9719698089,0,0
2021,typed_structure,62,CNT -> pressure sensor -> resistance/conductivity change -> wireless/IoT,CNT,pressure sensor,resistance/conductivity change,wireless/IoT,0.9719513396,0,0
2021,typed_structure,63,PDMS/Ecoflex -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,PDMS/Ecoflex,pressure sensor,resistance/conductivity change,wearable/flexible electronics,0.9718368302,0,0
2021,typed_structure,64,CNT -> electrode -> resistance/conductivity change -> self-powered/energy storage,CNT,electrode,resistance/conductivity change,self-powered/energy storage,0.9716361308,0,0
2021,typed_structure,65,Au -> electrode -> resistance/conductivity change -> wireless/IoT,Au,electrode,resistance/conductivity change,wireless/IoT,0.9715265465,1,1
2021,typed_structure,66,graphene/rGO -> tactile sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO,tactile sensor,resistance/conductivity change,wearable/flexible electronics,0.9715228526,0,0
2021,typed_structure,67,textile/yarn/fabric -> pressure sensor -> voltage output -> health monitoring,textile/yarn/fabric,pressure sensor,voltage output,health monitoring,0.9714834515,0,0
2021,typed_structure,68,Au -> electrode -> current signal -> wearable/flexible electronics,Au,electrode,current signal,wearable/flexible electronics,0.9713911052,1,1
2021,typed_structure,69,graphene/rGO -> strain sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,strain sensor,voltage output,wearable/flexible electronics,0.9710081757,0,0
2021,typed_structure,70,textile/yarn/fabric -> electrode -> voltage output -> health monitoring,textile/yarn/fabric,electrode,voltage output,health monitoring,0.970909673,0,0
2021,typed_structure,71,graphene/rGO -> tactile sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,tactile sensor,resistance/conductivity change,motion monitoring,0.970892435,1,1
2021,typed_structure,72,Ag/AgNW -> pressure sensor -> current signal -> wearable/flexible electronics,Ag/AgNW,pressure sensor,current signal,wearable/flexible electronics,0.9708554965,0,0
2021,typed_structure,73,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,health monitoring,0.97084934,0,0
2021,typed_structure,74,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,environmental monitoring,0.9707976261,0,0
2021,typed_structure,75,CNT -> pressure sensor -> voltage output -> motion monitoring,CNT,pressure sensor,voltage output,motion monitoring,0.9707766942,0,0
2021,typed_structure,76,graphene/rGO -> electrode -> resistance/conductivity change -> robotics/tactile,graphene/rGO,electrode,resistance/conductivity change,robotics/tactile,0.970758225,0,0
2021,typed_structure,77,CNT -> pressure sensor -> current signal -> wearable/flexible electronics,CNT,pressure sensor,current signal,wearable/flexible electronics,0.9705501379,1,1
2021,typed_structure,78,CNT -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,CNT,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9705144307,0,0
2021,typed_structure,79,textile/yarn/fabric -> electrode -> voltage output -> motion monitoring,textile/yarn/fabric,electrode,voltage output,motion monitoring,0.9698950946,0,0
2021,typed_structure,80,Ag/AgNW -> pressure sensor -> current signal -> health monitoring,Ag/AgNW,pressure sensor,current signal,health monitoring,0.9697190209,0,0
2021,typed_structure,81,graphene/rGO -> strain sensor -> voltage output -> motion monitoring,graphene/rGO,strain sensor,voltage output,motion monitoring,0.9696820823,0,0
2021,typed_structure,82,textile/yarn/fabric -> electrode -> current signal -> wearable/flexible electronics,textile/yarn/fabric,electrode,current signal,wearable/flexible electronics,0.969481383,0,0
2021,typed_structure,83,Ag/AgNW -> strain sensor -> voltage output -> motion monitoring,Ag/AgNW,strain sensor,voltage output,motion monitoring,0.9694345942,0,0
2021,typed_structure,84,graphene/rGO -> tactile sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,tactile sensor,resistance/conductivity change,health monitoring,0.9692240445,1,0
2021,typed_structure,85,CNT -> electrode -> current signal -> health monitoring,CNT,electrode,current signal,health monitoring,0.9691858747,0,0
2021,typed_structure,86,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,Ag/AgNW,electrode,voltage output,wireless/IoT,0.9690085697,1,1
2021,typed_structure,87,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.9688066391,0,0
